rank,rank_last_week,weeks_on_list,primary_isbn13,publisher,description,title,author,book_image,amazon_product_url,week,nyt_list
2,0,1,9781538761687,Grand Central,The F.B.I. agent Atlee Pine’s search for her twin sister overlaps with a military investigator’s hunt for someone involved in a global conspiracy.,DAYLIGHT,DAVID BALDACCI,https://storage.googleapis.com/du-prd/books/images/9781538761694.jpg,https://www.amazon.com/dp/1538761696?tag=NYTBSREV-20,2020-12-06,Combined Print & E-Book Fiction
3,0,1,9781534457690,Margaret K. McElderry,A reimagining of Romeo and Juliet set in 1920s Shanghai.,THESE VIOLENT DELIGHTS,CHLOE GONG,https://storage.googleapis.com/du-prd/books/images/9781534457690.jpg,https://www.amazon.com/dp/1534457690?tag=NYTBSREV-20,2020-12-06,Young Adult Hardcover
3,0,1,9781449486808,Andrews McMeel,Poems and illustrations by the author of “Milk and Honey” and “The Sun and Her Flowers.”,HOME BODY,RUPI KAUR,https://storage.googleapis.com/du-prd/books/images/9781449486808.jpg,https://www.amazon.com/dp/1449486800?tag=NYTBSREV-20,2020-12-06,Combined Print & E-Book Fiction
5,0,9,9781492657217,Sourcebooks Fire,,FIVE TOTAL STRANGERS,NATALIE D RICHARDS,https://storage.googleapis.com/du-prd/books/images/9781492657217.jpg,https://www.amazon.com/dp/1492657212?tag=NYTBSREV-20,2020-12-06,Young Adult Paperback Monthly
6,0,1,9780399179686,Delacorte,"Just as Coco is about to graduate from Columbia, tragic events in her family send her on a journey of self-discovery.",ALL THAT GLITTERS,DANIELLE STEEL,https://storage.googleapis.com/du-prd/books/images/9780399179686.jpg,https://www.amazon.com/dp/0399179682?tag=NYTBSREV-20,2020-12-06,Combined Print & E-Book Fiction
7,0,1,9780593188118,Putnam,"A missing scientist, strange noises under the Arctic ice and a mole who infiltrated American intelligence bedevil President Jack Ryan.",TOM CLANCY: SHADOW OF THE DRAGON,MARC CAMERON,https://storage.googleapis.com/du-prd/books/images/9780593188095.jpg,https://www.amazon.com/dp/0593188098?tag=NYTBSREV-20,2020-12-06,Combined Print & E-Book Fiction
11,0,1,9781982132569,Simon & Schuster,"As their wedding approaches, a television producer and her fiancée must search for his missing 7-year-old nephew.",PIECE OF MY HEART,MARY HIGGINS CLARK AND ALAFAIR BURKE,https://storage.googleapis.com/du-prd/books/images/9781982132545.jpg,https://www.amazon.com/dp/198213254X?tag=NYTBSREV-20,2020-12-06,Combined Print & E-Book Fiction
1,0,1,9780316498029,"Little, Brown",The sixth book in the Mickey Haller series. Haller defends himself when police find the body of a former client in his car’s trunk.,THE LAW OF INNOCENCE,MICHAEL CONNELLY,https://storage.googleapis.com/du-prd/books/images/9780316485623.jpg,https://www.amazon.com/dp/0316485624?tag=NYTBSREV-20,2020-11-29,Combined Print & E-Book Fiction
3,0,1,9781534471245,Atheneum,"After a trifecta of massive losses, Lila Reyes moves from Miami to Winchester, England.",A CUBAN GIRL'S GUIDE TO TEA AND TOMORROW,LAURA TAYLOR NAMEY,https://storage.googleapis.com/du-prd/books/images/9781534471245.jpg,https://www.amazon.com/dp/1534471243?tag=NYTBSREV-20,2020-11-29,Young Adult Hardcover
4,0,1,9780593087923,Penguin,The 15th book in the Oregon Files series. A billionaire's dying wish bestows a paralyzing chemical to a terrorist group.,MARAUDER,CLIVE CUSSLER AND BOYD MORRISON,https://storage.googleapis.com/du-prd/books/images/9780593087916.jpg,https://www.amazon.com/dp/0593087917?tag=NYTBSREV-20,2020-11-29,Combined Print & E-Book Fiction
6,0,1,9781982135607,Simon & Schuster,A debut collection of poems by the Grammy Award-nominated musician.,I WOULD LEAVE ME IF I COULD,HALSEY,https://storage.googleapis.com/du-prd/books/images/9781982135607.jpg,https://www.amazon.com/dp/1982135603?tag=NYTBSREV-20,2020-11-29,Combined Print & E-Book Fiction
8,0,1,9780593099841,Berkley,The leopard shifter Sevastyan Amurov protects Flambe Carver from a stalker.,LEOPARD'S RAGE,CHRISTINE FEEHAN,https://storage.googleapis.com/du-prd/books/images/9780593099841.jpg,https://www.amazon.com/dp/0593099842?tag=NYTBSREV-20,2020-11-29,Combined Print & E-Book Fiction
9,0,1,9780062955456,HarperCollins,Cecily Trehearne goes missing from a Greek island hotel that is run by a former publisher after reading the mystery “Atticus Pünd Takes the Case.”,MOONFLOWER MURDERS,ANTHONY HOROWITZ,https://storage.googleapis.com/du-prd/books/images/9780062955456.jpg,https://www.amazon.com/dp/0062955454?tag=NYTBSREV-20,2020-11-29,Combined Print & E-Book Fiction
10,0,1,9781534448834,Simon Pulse,A father and daughter reunite years after he left to find the city of Atlantis.,LOVE & OLIVES,JENNA EVANS WELCH,https://storage.googleapis.com/du-prd/books/images/9781534448834.jpg,https://www.amazon.com/dp/1534448837?tag=NYTBSREV-20,2020-11-29,Young Adult Hardcover
1,0,1,9781982154868,Atria,The 27th book in the Stephanie Plum series. Stephanie deals with a soldier of fortune from Little Havana.,FORTUNE AND GLORY,JANET EVANOVICH,https://storage.googleapis.com/du-prd/books/images/9781982154837.jpg,https://www.amazon.com/dp/1982154837?tag=NYTBSREV-20,2020-11-22,Combined Print & E-Book Fiction
3,0,1,9781250618818,Feiwel & Friends,Prudence has the power to cast instant karma on those around her.,INSTANT KARMA,MARISSA MEYER,https://storage.googleapis.com/du-prd/books/images/9781250618818.jpg,https://www.amazon.com/dp/1250618819?tag=NYTBSREV-20,2020-11-22,Young Adult Hardcover
9,0,1,9781982100599,Simon & Schuster,"Years after being sent to China as a punishment by her mother, Ivy Lin reconnects with her teenage crush but her past threatens to catch up to her.",WHITE IVY,SUSIE YANG,https://storage.googleapis.com/du-prd/books/images/9781982100599.jpg,https://www.amazon.com/dp/1982100591?tag=NYTBSREV-20,2020-11-22,Combined Print & E-Book Fiction
14,0,1,9781982127565,Emily Bestler/Atria,The 18th book in the Charlie Parker series.,THE DIRTY SOUTH,JOHN CONNOLLY,https://storage.googleapis.com/du-prd/books/images/9781982127565.jpg,https://www.amazon.com/dp/1982127554?tag=NYTBSREV-20,2020-11-22,Combined Print & E-Book Fiction
15,0,1,9781250200792,St. Martin's,The second book in the William Warwick series.,HIDDEN IN PLAIN SIGHT,JEFFREY ARCHER,https://storage.googleapis.com/du-prd/books/images/9781250200792.jpg,https://www.amazon.com/dp/1250200784?tag=NYTBSREV-20,2020-11-22,Combined Print & E-Book Fiction
1,0,1,9781984818478,Delacorte,Jack Reacher intervenes on an ambush in Tennessee and uncovers a conspiracy.,THE SENTINEL,LEE CHILD AND ANDREW CHILD,https://storage.googleapis.com/du-prd/books/images/9781984818461.jpg,https://www.amazon.com/dp/1984818465?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
2,0,1,9780316428460,jimmy patterson,Emilia di Carlo seeks vengeance for the murder of her twin sister.,KINGDOM OF THE WICKED,KERRI MANISCALCO,https://storage.googleapis.com/du-prd/books/images/9780316428460.jpg,https://www.amazon.com/dp/0316428469?tag=NYTBSREV-20,2020-11-15,Young Adult Hardcover
4,0,1,9780316541626,"Little, Brown",Detective Sean Walsh must solve a case involving three missing women who had access to a home where a man was murdered.,THREE WOMEN DISAPPEAR,JAMES PATTERSON AND SHAN SERAFIN,https://storage.googleapis.com/du-prd/books/images/9780316541619.jpg,https://www.amazon.com/dp/0316541613?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
5,0,1,9780593188347,Putnam,The 55th book in the Stone Barrington series. A criminal mastermind turns out to be a person of influence.,SHAKEUP,STUART WOODS,https://storage.googleapis.com/du-prd/books/images/9780593188347.jpg,https://www.amazon.com/dp/0593188322?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
6,0,1,9780593133842,Random House,Bud Threadgoode returns to his hometown and sets off some life-changing events.,THE WONDER BOY OF WHISTLE STOP,FANNIE FLAGG,https://storage.googleapis.com/du-prd/books/images/9780593133842.jpg,https://www.amazon.com/dp/0593133846?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
8,0,1,9781982104382,Atria,An 18-year-old who wants to become a police officer falls in love with a young woman who has an aggressive form of cancer.,"TRULY, MADLY, DEEPLY",KAREN KINGSBURY,https://storage.googleapis.com/du-prd/books/images/9781982104382.jpg,https://www.amazon.com/dp/1982104384?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
11,0,1,9781982129606,Gallery,An editor of a publishing house inherits her father’s bookstore and receives letters from an anonymous source.,THE NOEL LETTERS,RICHARD PAUL EVANS,https://storage.googleapis.com/du-prd/books/images/9781982129606.jpg,https://www.amazon.com/dp/1982129603?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
14,0,1,9780063036352,Avon,"The Duke of Lindow, who has a castle and eight children, determines to woo Lady Astley.",MY LAST DUCHESS,ELOISA JAMES,https://storage.googleapis.com/du-prd/books/images/9780063036352.jpg,https://www.amazon.com/dp/0063036347?tag=NYTBSREV-20,2020-11-15,Combined Print & E-Book Fiction
12,0,1,9780399178559,Del Rey,The fourth book in the Fall of Shannara series.,THE LAST DRUID,TERRY BROOKS,https://storage.googleapis.com/du-prd/books/images/9780399178542.jpg,https://www.amazon.com/dp/0399178546?tag=NYTBSREV-20,2020-11-08,Combined Print & E-Book Fiction
1,0,1,9780385545976,Doubleday,"The third book in the Jake Brigance series. A 16-year-old is accused of killing a deputy in Clanton, Miss., in 1990.",A TIME FOR MERCY,JOHN GRISHAM,https://storage.googleapis.com/du-prd/books/images/9780385545969.jpg,https://www.amazon.com/dp/0385545967?tag=NYTBSREV-20,2020-11-01,Combined Print & E-Book Fiction
8,0,1,9781488077104,MIRA,The 21st book in the Virgin River series. Strangers help an author during the holidays.,RETURN TO VIRGIN RIVER,ROBYN CARR,https://storage.googleapis.com/du-prd/books/images/9781488077104.jpg,https://www.amazon.com/dp/0778388344?tag=NYTBSREV-20,2020-11-01,Combined Print & E-Book Fiction
9,0,1,9781984818751,Ballantine,A December cruise in the Amazon fosters a potential change in priorities for a career-focused real-estate executive.,JINGLE ALL THE WAY,DEBBIE MACOMBER,https://storage.googleapis.com/du-prd/books/images/9781984818751.jpg,https://www.amazon.com/dp/1984818759?tag=NYTBSREV-20,2020-11-01,Combined Print & E-Book Fiction
10,0,1,9781982137335,Atria,An ex-schoolteacher accused of sexual misconduct lives near a family led by a child psychologist whose former patient goes missing.,INVISIBLE GIRL,LISA JEWELL,https://storage.googleapis.com/du-prd/books/images/9781982137335.jpg,https://www.amazon.com/dp/1982137339?tag=NYTBSREV-20,2020-11-01,Combined Print & E-Book Fiction
1,0,1,9780316435611,"Little, Brown",The final installment of the trilogy that includes “Winter in Paradise” and “What Happens in Paradise.”,TROUBLES IN PARADISE,ELIN HILDERBRAND,https://storage.googleapis.com/du-prd/books/images/9780316435581.jpg,https://www.amazon.com/dp/0316435589?tag=NYTBSREV-20,2020-10-25,Combined Print & E-Book Fiction
2,0,1,9780735224667,Viking,"After a divorce, a former Chicago police officer resettles in an Irish village where a boy goes missing.",THE SEARCHER,TANA FRENCH,https://storage.googleapis.com/du-prd/books/images/9780735224650.jpg,https://www.amazon.com/dp/073522465X?tag=NYTBSREV-20,2020-10-25,Combined Print & E-Book Fiction
3,0,1,9781250765208,Imprint,Tales of the saints from the Grishaverse.,THE LIVES OF SAINTS,LEIGH BARDUGO,https://storage.googleapis.com/du-prd/books/images/9781250765208.jpg,https://www.amazon.com/dp/125076520X?tag=NYTBSREV-20,2020-10-25,Young Adult Hardcover
4,0,1,9780062667632,Ecco,A family vacation in an isolated part of Long Island is thrown into confusion when the home’s owners return claiming New York City is having a blackout.,LEAVE THE WORLD BEHIND,RUMAAN ALAM,https://storage.googleapis.com/du-prd/books/images/9780062667632.jpg,https://www.amazon.com/dp/0062667637?tag=NYTBSREV-20,2020-10-25,Combined Print & E-Book Fiction
5,0,1,9780765387561,Tor/Forge,A Faustian bargain comes with a curse that affects the adventure Addie LaRue has across centuries.,THE INVISIBLE LIFE OF ADDIE LARUE,VE SCHWAB,https://storage.googleapis.com/du-prd/books/images/9780765387561.jpg,https://www.amazon.com/dp/0765387565?tag=NYTBSREV-20,2020-10-25,Combined Print & E-Book Fiction
7,0,1,9781982108847,Simon & Schuster,"In a prequel to “Practical Magic,” Maria Owens invokes a curse that will haunt her family in Salem, Mass.",MAGIC LESSONS,ALICE HOFFMAN,https://storage.googleapis.com/du-prd/books/images/9781982108847.jpg,https://www.amazon.com/dp/1982108843?tag=NYTBSREV-20,2020-10-25,Combined Print & E-Book Fiction
1,0,1,9781538728574,Grand Central,A doctor serving in the Navy in Afghanistan goes back to North Carolina where two women change his life.,THE RETURN,NICHOLAS SPARKS,https://storage.googleapis.com/du-prd/books/images/9781538728574.jpg,https://www.amazon.com/dp/1538728575?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
2,0,1,9781984829665,Crown,"Quan, an incarcerated 16-year-old, takes solace in correspondence with his friend Justyce.",DEAR JUSTYCE,NIC STONE,https://storage.googleapis.com/du-prd/books/images/9781984829665.jpg,https://www.amazon.com/dp/1984829661?tag=NYTBSREV-20,2020-10-18,Young Adult Hardcover
2,0,1,9780593199329,Ace,The 17th book in the Dresden Files series. Harry must save Chicago from destruction by the Last Titan.,BATTLE GROUND,JIM BUTCHER,https://storage.googleapis.com/du-prd/books/images/9780593199305.jpg,https://www.amazon.com/dp/0593199308?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
3,0,1,9781682815786,Entangled: Teen,"Grace is torn between two loves, Jaxon and Hudson.",CRUSH,TRACY WOLFF,https://storage.googleapis.com/du-prd/books/images/9781682815786.jpg,https://www.amazon.com/dp/1682815781?tag=NYTBSREV-20,2020-10-18,Young Adult Hardcover
4,0,1,9781982167288,Simon & Schuster,A collection of poems by the singer and songwriter.,VIOLET BENT BACKWARDS OVER THE GRASS,LANA DEL REY,https://storage.googleapis.com/du-prd/books/images/9781982167288.jpg,https://www.amazon.com/dp/1982167289?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
5,0,1,9781534462519,Simon & Schuster,Rachel leaves America for Korea to chase her dream of becoming a K-pop star.,SHINE,JESSICA JUNG,https://storage.googleapis.com/du-prd/books/images/9781534462519.jpg,https://www.amazon.com/dp/1534462511?tag=NYTBSREV-20,2020-10-18,Young Adult Hardcover
8,0,1,9781250221681,Roaring Brook,A group of young soldiers defend their home against the evil Karensa Federation.,SKYHUNTER,MARIE LU,https://storage.googleapis.com/du-prd/books/images/9781250221681.jpg,https://www.amazon.com/dp/1250221684?tag=NYTBSREV-20,2020-10-18,Young Adult Hardcover
9,0,1,9781534466340,Simon & Schuster,Two teenagers suffering from loss find healing in each other.,ALL THIS TIME,MIKKI DAUGHTRY AND RACHAEL LIPPINCOTT,https://storage.googleapis.com/du-prd/books/images/9781534466340.jpg,https://www.amazon.com/dp/1534466347?tag=NYTBSREV-20,2020-10-18,Young Adult Hardcover
10,0,1,9780593128497,Del Rey,"While others expect a dark sorceress to cause damage, she has other plans.",A DEADLY EDUCATION,NAOMI NOVIK,https://storage.googleapis.com/du-prd/books/images/9780593128497.jpg,https://www.amazon.com/dp/0593128486?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
11,0,1,9780062956279,Avon,The 31st book in the Argeneau series. Can Joshua James Simpson Guiscard accept Ildaria Garcia as a life mate?,IMMORTAL ANGEL,LYNSAY SANDS,https://storage.googleapis.com/du-prd/books/images/9780062956279.jpg,https://www.amazon.com/dp/0062956388?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
12,0,1,9781496729149,Kensington,"As the holidays approach, a fresh batch of mystery and misadventure is served up to Hannah Swensen.",CHRISTMAS CUPCAKE MURDER,JOANNE FLUKE,https://storage.googleapis.com/du-prd/books/images/9781496729149.jpg,https://www.amazon.com/dp/1496729129?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
15,0,1,9780525559474,Viking,Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.,THE MIDNIGHT LIBRARY,MATT HAIG,https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg,https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20,2020-10-18,Combined Print & E-Book Fiction
1,0,1,9781984818355,Ballantine,"After surviving a plane crash, a death doula travels to Egypt to reconnect with an old flame who is an archaeologist.",THE BOOK OF TWO WAYS,JODI PICOULT,https://storage.googleapis.com/du-prd/books/images/9781984818355.jpg,https://www.amazon.com/dp/198481835X?tag=NYTBSREV-20,2020-10-11,Combined Print & E-Book Fiction
2,0,1,9781250245588,Feiwel & Friends,Using the power of kindness to change the world.,CHANNEL KINDNESS,BORN THIS WAY FOUNDATION REPORTERS WITH LADY GAGA,https://storage.googleapis.com/du-prd/books/images/9781250245588.jpg,https://www.amazon.com/dp/1250245583?tag=NYTBSREV-20,2020-10-11,Young Adult Hardcover
2,0,1,9780316457422,"Little, Brown",A detective and an F.B.I. agent are baffled by a cross-country killing spree.,THE COAST-TO-COAST MURDERS,JAMES PATTERSON AND JD BARKER,https://storage.googleapis.com/du-prd/books/images/9780316457422.jpg,https://www.amazon.com/dp/0316457426?tag=NYTBSREV-20,2020-10-11,Combined Print & E-Book Fiction
